"STUDYID","DOMAIN","RDOMAIN","USUBJID","POOLID","COSEQ","IDVAR","IDVARVAL","COREF","COVAL","COEVAL","CODTC","CODY"
"GLP003","CO","LB","107001528",NA,920,"LBSEQ","8070",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001529",NA,921,"LBSEQ","8140",NA,"3+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001532",NA,922,"LBSEQ","8210",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001533",NA,923,"LBSEQ","8280",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001534",NA,924,"LBSEQ","8350",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001536",NA,925,"LBSEQ","8490",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001537",NA,926,"LBSEQ","8560",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001538",NA,927,"LBSEQ","8627",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001540",NA,928,"LBSEQ","8767",NA,"3+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001541",NA,929,"LBSEQ","8837",NA,"3+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001545",NA,930,"LBSEQ","8907",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001547",NA,931,"LBSEQ","8977",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001552",NA,932,"LBSEQ","9047",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001553",NA,933,"LBSEQ","9117",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001554",NA,934,"LBSEQ","9184",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001554",NA,935,"LBSEQ","9254",NA,"1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001555",NA,936,"LBSEQ","9321",NA,"3+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001556",NA,937,"LBSEQ","9458",NA,"3+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001556",NA,938,"LBSEQ","9485",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001556",NA,939,"LBSEQ","9527",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001556",NA,940,"LBSEQ","9528",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001559",NA,941,"LBSEQ","9595",NA,"3+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001559",NA,942,"LBSEQ","9662",NA,"3+MAC,2+MIC",NA,NA,NA
"GLP003","CO","LB","107001559",NA,943,"LBSEQ","9664",NA,"INCR",NA,NA,NA
"GLP003","CO","LB","107001561",NA,944,"LBSEQ","9732",NA,"2+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001561",NA,945,"LBSEQ","9802",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001562",NA,946,"LBSEQ","9872",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001563",NA,947,"LBSEQ","9891",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,948,"LBSEQ","9892",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,949,"LBSEQ","9893",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,950,"LBSEQ","9894",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,951,"LBSEQ","9895",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,952,"LBSEQ","9896",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,953,"LBSEQ","9897",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,954,"LBSEQ","9898",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,955,"LBSEQ","9899",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,956,"LBSEQ","9900",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,957,"LBSEQ","9901",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,958,"LBSEQ","9902",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,959,"LBSEQ","9903",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,960,"LBSEQ","9904",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,961,"LBSEQ","9905",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,962,"LBSEQ","9906",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,963,"LBSEQ","9907",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,964,"LBSEQ","9936",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,965,"LBSEQ","9937",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,966,"LBSEQ","9938",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,967,"LBSEQ","9939",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,968,"LBSEQ","9940",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,969,"LBSEQ","9941",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,970,"LBSEQ","9957",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001563",NA,971,"LBSEQ","9966",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001563",NA,972,"LBSEQ","10008",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001565",NA,973,"LBSEQ","10079",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001566",NA,974,"LBSEQ","10098",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,975,"LBSEQ","10099",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,976,"LBSEQ","10100",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,977,"LBSEQ","10101",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,978,"LBSEQ","10102",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,979,"LBSEQ","10103",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,980,"LBSEQ","10104",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,981,"LBSEQ","10105",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,982,"LBSEQ","10106",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,983,"LBSEQ","10107",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,984,"LBSEQ","10108",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,985,"LBSEQ","10109",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,986,"LBSEQ","10110",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,987,"LBSEQ","10111",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,988,"LBSEQ","10112",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,989,"LBSEQ","10113",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,990,"LBSEQ","10114",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,991,"LBSEQ","10143",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,992,"LBSEQ","10144",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,993,"LBSEQ","10145",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,994,"LBSEQ","10146",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,995,"LBSEQ","10147",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,996,"LBSEQ","10148",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001566",NA,997,"LBSEQ","10164",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001569",NA,998,"LBSEQ","10286",NA,"2+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001570",NA,999,"LBSEQ","10356",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001571",NA,1000,"LBSEQ","10426",NA,"3+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001574",NA,1001,"LBSEQ","10493",NA,"4+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1002,"LBSEQ","10582",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1003,"LBSEQ","10583",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1004,"LBSEQ","10584",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1005,"LBSEQ","10585",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1006,"LBSEQ","10586",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1007,"LBSEQ","10587",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1008,"LBSEQ","10588",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1009,"LBSEQ","10589",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1010,"LBSEQ","10590",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1011,"LBSEQ","10591",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1012,"LBSEQ","10592",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1013,"LBSEQ","10593",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1014,"LBSEQ","10594",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1015,"LBSEQ","10595",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1016,"LBSEQ","10596",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1017,"LBSEQ","10597",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1018,"LBSEQ","10598",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1019,"LBSEQ","10630",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1020,"LBSEQ","10631",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1021,"LBSEQ","10632",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1022,"LBSEQ","10633",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1023,"LBSEQ","10634",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1024,"LBSEQ","10635",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001576",NA,1025,"LBSEQ","10651",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001578",NA,1026,"LBSEQ","10703",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001579",NA,1027,"LBSEQ","10773",NA,"3+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001581",NA,1028,"LBSEQ","10840",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001581",NA,1029,"LBSEQ","10910",NA,"1+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001583",NA,1030,"LBSEQ","10980",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001584",NA,1031,"LBSEQ","11047",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001587",NA,1032,"LBSEQ","11184",NA,"3+ACAN,1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1033,"LBSEQ","11273",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1034,"LBSEQ","11274",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1035,"LBSEQ","11275",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1036,"LBSEQ","11276",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1037,"LBSEQ","11277",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1038,"LBSEQ","11278",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1039,"LBSEQ","11279",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1040,"LBSEQ","11280",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1041,"LBSEQ","11281",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1042,"LBSEQ","11282",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1043,"LBSEQ","11283",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1044,"LBSEQ","11284",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1045,"LBSEQ","11285",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1046,"LBSEQ","11286",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1047,"LBSEQ","11287",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1048,"LBSEQ","11288",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1049,"LBSEQ","11289",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1050,"LBSEQ","11318",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1051,"LBSEQ","11319",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1052,"LBSEQ","11320",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1053,"LBSEQ","11321",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1054,"LBSEQ","11322",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1055,"LBSEQ","11323",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1056,"LBSEQ","11339",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001588",NA,1057,"LBSEQ","11391",NA,"1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001589",NA,1058,"LBSEQ","11458",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001589",NA,1059,"LBSEQ","11528",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001592",NA,1060,"LBSEQ","11598",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001594",NA,1061,"LBSEQ","11665",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001598",NA,1062,"LBSEQ","11792",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001598",NA,1063,"LBSEQ","11861",NA,"1+ECHI",NA,NA,NA
"GLP003","CO","LB","107001602",NA,1064,"LBSEQ","11931",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001609",NA,1065,"LBSEQ","11998",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001609",NA,1066,"LBSEQ","12068",NA,"2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001610",NA,1067,"LBSEQ","12138",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001612",NA,1068,"LBSEQ","12205",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001612",NA,1069,"LBSEQ","12274",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001616",NA,1070,"LBSEQ","12345",NA,"4+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001617",NA,1071,"LBSEQ","12415",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001618",NA,1072,"LBSEQ","12485",NA,"2+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001619",NA,1073,"LBSEQ","12552",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001619",NA,1074,"LBSEQ","12622",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001620",NA,1075,"LBSEQ","12692",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001627",NA,1076,"LBSEQ","12762",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001628",NA,1077,"LBSEQ","12829",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001631",NA,1078,"LBSEQ","12969",NA,"1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001633",NA,1079,"LBSEQ","13039",NA,"4+ECHI,3+ACAN",NA,NA,NA
"GLP003","CO","LB","107001637",NA,1080,"LBSEQ","13106",NA,"3+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1081,"LBSEQ","13243",NA,"1+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1082,"LBSEQ","13262",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1083,"LBSEQ","13263",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1084,"LBSEQ","13264",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1085,"LBSEQ","13265",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1086,"LBSEQ","13266",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1087,"LBSEQ","13267",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1088,"LBSEQ","13268",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1089,"LBSEQ","13269",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1090,"LBSEQ","13270",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1091,"LBSEQ","13271",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1092,"LBSEQ","13272",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1093,"LBSEQ","13273",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1094,"LBSEQ","13274",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1095,"LBSEQ","13275",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1096,"LBSEQ","13276",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1097,"LBSEQ","13277",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001638",NA,1098,"LBSEQ","13278",NA,"Specimen clotted",NA,NA,NA
"GLP003","CO","LB","107001641",NA,1099,"LBSEQ","13376",NA,"4+ECHI,4+ACAN",NA,NA,NA
"GLP003","CO","LB","107001643",NA,1100,"LBSEQ","13446",NA,"4+ECHi,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001644",NA,1101,"LBSEQ","13473",NA,"Platelet clumping. Qualitative estimate = ADEQ",NA,NA,NA
"GLP003","CO","LB","107001644",NA,1102,"LBSEQ","13512",NA,"Platelet clumping",NA,NA,NA
"GLP003","CO","LB","107001644",NA,1103,"LBSEQ","13513",NA,"4+ECHI,2+ACAN",NA,NA,NA
"GLP003","CO","LB","107001647",NA,1104,"LBSEQ","13653",NA,"4+ECHI,1+ACAN",NA,NA,NA
"GLP003","CO","MA","107001423",NA,1105,"MASEQ","547",NA,"corresponds to antemortem observation(s)",NA,NA,NA
"GLP003","CO","MA","107001437",NA,1106,"MASEQ","1327",NA,"corresponds to antemortem observation(s)",NA,NA,NA
"GLP003","CO","MA","107001368",NA,1107,"MASEQ","1405",NA,"dorsal and ventral surfaces",NA,NA,NA
"GLP003","CO","MA","107001368",NA,1108,"MASEQ","1406",NA,"soft tissue mass at base of skull, intracranially and anterior to the pituitary, enlarged (0.3x0.4 cm)",NA,NA,NA
"GLP003","CO","MA","107001629",NA,1109,"MASEQ","1913",NA,"corresponds to antemortem observation(s), all clinical signs due to dosing error. ventral thorax/leg edema present. food material in subcutaneous tissue of the neck. process as routine section",NA,NA,NA
"GLP003","CO","MA","107001574",NA,1110,"MASEQ","3396",NA,"all lobes. several areas of multifocal dark-red foci on both surfaces. process as routine section",NA,NA,NA
"GLP003","CO","MA","107001566",NA,1111,"MASEQ","4527",NA,"corresponds to antemortem observation(s), scabs on left side. also alopecia present on shoulders and forelimbs",NA,NA,NA
"GLP003","CO","MA","107001376",NA,1112,"MASEQ","4957",NA,"approximately 1.5x",NA,NA,NA
"GLP003","CO","MA","107001420",NA,1113,"MASEQ","4997",NA,"2 pinpoint foci",NA,NA,NA
"GLP003","CO","MA","107001435",NA,1114,"MASEQ","5192",NA,"corresponds to antemortem observation(s), 2 small wounds on the back",NA,NA,NA
"GLP003","CO","OM","107001641",NA,1115,"OMSEQ","580",NA,"Organ excluded because upon review of data, it was apparent that weight was incorrect.",NA,NA,NA
"GLP003","CO","OM","107001584",NA,1116,"OMSEQ","1274",NA,"Organ excluded because upon review of data, it was apparent that weight was incorrect.",NA,NA,NA
"GLP003","CO","MA","107001437",NA,1117,"MASEQ","1327",NA,"No microscopic finding corresponding to necropsy observation",NA,NA,NA
"GLP003","CO","MA","107001438",NA,1118,"MASEQ","3825",NA,"No microscopic finding corresponding to necropsy observation",NA,NA,NA
"GLP003","CO","MA","107001461",NA,1119,"MASEQ","4918",NA,"No microscopic finding corresponding to necropsy observation",NA,NA,NA
"GLP003","CO","MA","107001376",NA,1120,"MASEQ","4957",NA,"No microscopic finding corresponding to necropsy observation",NA,NA,NA
"GLP003","CO","MA","107001420",NA,1121,"MASEQ","4997",NA,"No microscopic finding corresponding to necropsy observation",NA,NA,NA
